sku_id,week,actual_demand,outlier_type,is_outlier_true,is_outlier_if,if_score
SKU-004,2023-08-21,12,none,0,0,0.1223
SKU-004,2023-08-28,10,none,0,0,0.0979
SKU-004,2023-09-04,15,none,0,0,0.1607
SKU-004,2023-09-11,15,none,0,0,0.1662
SKU-004,2023-09-18,14,none,0,0,0.1411
SKU-004,2023-09-25,14,none,0,0,0.1468
SKU-004,2023-10-02,15,none,0,0,0.1716
SKU-004,2023-10-09,15,none,0,0,0.1739
SKU-004,2023-10-16,19,none,0,0,0.1101
SKU-004,2023-10-23,16,none,0,0,0.1488
SKU-004,2023-10-30,14,none,0,0,0.1207
SKU-004,2023-11-06,19,none,0,0,0.1422
SKU-004,2023-11-13,22,none,0,0,0.081
SKU-004,2023-11-20,18,none,0,0,0.1326
SKU-004,2023-11-27,18,none,0,0,0.1173
SKU-004,2023-12-04,26,none,0,1,-0.0064
SKU-004,2023-12-11,22,none,0,0,0.1045
SKU-004,2023-12-18,25,none,0,0,0.0177
SKU-004,2023-12-25,21,none,0,0,0.0634
SKU-004,2024-01-01,20,none,0,0,0.0466
SKU-004,2024-01-08,19,none,0,0,0.0472
SKU-004,2024-01-15,24,none,0,1,-0.0273
SKU-004,2024-01-22,23,none,0,0,0.0259
SKU-004,2024-01-29,17,none,0,0,0.0899
SKU-004,2024-02-05,23,none,0,0,0.0328
SKU-004,2024-02-12,20,none,0,0,0.0987
SKU-004,2024-02-19,23,none,0,0,0.0092
SKU-004,2024-02-26,13,none,0,0,0.0964
SKU-004,2024-03-04,12,none,0,0,0.0864
SKU-004,2024-03-11,16,none,0,0,0.1594
SKU-004,2024-03-18,14,none,0,0,0.1374
SKU-004,2024-03-25,17,none,0,0,0.1566
SKU-004,2024-04-01,16,none,0,0,0.1819
SKU-004,2024-04-08,18,none,0,0,0.1158
SKU-004,2024-04-15,15,none,0,0,0.1854
SKU-004,2024-04-22,15,none,0,0,0.1806
SKU-004,2024-04-29,14,none,0,0,0.1748
SKU-004,2024-05-06,14,none,0,0,0.1761
SKU-004,2024-05-13,16,none,0,0,0.1772
SKU-004,2024-05-20,16,none,0,0,0.174
SKU-004,2024-05-27,12,none,0,0,0.1316
SKU-004,2024-06-03,10,none,0,0,0.0933
SKU-004,2024-06-10,13,none,0,0,0.1412
SKU-004,2024-06-17,14,none,0,0,0.1445
SKU-004,2024-06-24,27,business,1,1,-0.0941
SKU-004,2024-07-01,11,none,0,0,0.1489
SKU-004,2024-07-08,10,none,0,0,0.1117
SKU-004,2024-07-15,13,none,0,0,0.1329
SKU-004,2024-07-22,11,none,0,0,0.1727
SKU-004,2024-07-29,11,none,0,0,0.1649
SKU-004,2024-08-05,13,none,0,0,0.1563
SKU-004,2024-08-12,9,none,0,1,-0.0001
SKU-004,2024-08-19,11,none,0,0,0.1553
SKU-004,2024-08-26,11,none,0,0,0.116
SKU-004,2024-09-02,15,none,0,0,0.1607
SKU-004,2024-09-09,16,none,0,0,0.1524
SKU-004,2024-09-16,15,none,0,0,0.1792
SKU-004,2024-09-23,16,none,0,0,0.1527
SKU-004,2024-09-30,15,none,0,0,0.1716
SKU-004,2024-10-07,15,none,0,0,0.1739
SKU-004,2024-10-14,17,none,0,0,0.1617
SKU-004,2024-10-21,17,none,0,0,0.1543
SKU-004,2024-10-28,15,none,0,0,0.1345
SKU-004,2024-11-04,18,none,0,0,0.1354
SKU-004,2024-11-11,19,none,0,0,0.1482
SKU-004,2024-11-18,17,none,0,0,0.1184
SKU-004,2024-11-25,22,none,0,0,0.1038
SKU-004,2024-12-02,21,none,0,0,0.1023
SKU-004,2024-12-09,23,none,0,0,0.1012
SKU-004,2024-12-16,23,none,0,0,0.0753
SKU-004,2024-12-23,22,none,0,0,0.0607
SKU-004,2024-12-30,20,none,0,0,0.0466
SKU-005,2022-02-07,16,none,0,0,0.2019
SKU-005,2022-02-14,126,noise,1,1,-0.1507
SKU-005,2022-02-21,14,none,0,0,0.194
SKU-005,2022-02-28,16,none,0,0,0.214
SKU-005,2022-03-07,19,none,0,0,0.1029
SKU-005,2022-03-14,16,none,0,0,0.223
SKU-005,2022-03-21,13,none,0,0,0.1846
SKU-005,2022-03-28,16,none,0,0,0.2279
SKU-005,2022-04-04,16,none,0,0,0.2314
SKU-005,2022-04-11,16,none,0,0,0.2285
SKU-005,2022-04-18,16,none,0,0,0.228
SKU-005,2022-04-25,15,none,0,0,0.2385
SKU-005,2022-05-02,17,none,0,0,0.1877
SKU-005,2022-05-09,16,none,0,0,0.2243
SKU-005,2022-05-16,14,none,0,0,0.2254
SKU-005,2022-05-23,15,none,0,0,0.2353
SKU-005,2022-05-30,15,none,0,0,0.238
SKU-005,2022-06-06,17,none,0,0,0.188
SKU-005,2022-06-13,17,none,0,0,0.1912
SKU-005,2022-06-20,16,none,0,0,0.2337
SKU-005,2022-06-27,14,none,0,0,0.2313
SKU-005,2022-07-04,15,none,0,0,0.2389
SKU-005,2022-07-11,14,none,0,0,0.2317
SKU-005,2022-07-18,18,none,0,0,0.1247
SKU-005,2022-07-25,14,none,0,0,0.2155
SKU-005,2022-08-01,15,none,0,0,0.2403
SKU-005,2022-08-08,15,none,0,0,0.2384
SKU-005,2022-08-15,13,none,0,0,0.1877
SKU-005,2022-08-22,15,none,0,0,0.2377
SKU-005,2022-08-29,15,none,0,0,0.2369
SKU-005,2022-09-05,16,none,0,0,0.1965
SKU-005,2022-09-12,17,none,0,0,0.1598
SKU-005,2022-09-19,15,none,0,0,0.2314
SKU-005,2022-09-26,14,none,0,0,0.2277
SKU-005,2022-10-03,16,none,0,0,0.2031
SKU-005,2022-10-10,14,none,0,0,0.2166
SKU-005,2022-10-17,12,none,0,0,0.0818
SKU-005,2022-10-24,15,none,0,0,0.2195
SKU-005,2022-10-31,17,none,0,0,0.1611
SKU-005,2022-11-07,14,none,0,0,0.1974
SKU-005,2022-11-14,15,none,0,0,0.1801
SKU-005,2022-11-21,17,none,0,0,0.1502
SKU-005,2022-11-28,14,none,0,0,0.1891
SKU-005,2022-12-05,17,none,0,0,0.1511
SKU-005,2022-12-12,17,none,0,0,0.111
SKU-005,2022-12-19,13,none,0,0,0.105
SKU-005,2022-12-26,13,none,0,0,0.0799
SKU-005,2023-01-02,16,none,0,0,0.1192
SKU-005,2023-01-09,15,none,0,0,0.1408
SKU-005,2023-01-16,14,none,0,0,0.1474
SKU-005,2023-01-23,13,none,0,0,0.1427
SKU-005,2023-01-30,16,none,0,0,0.1911
SKU-005,2023-02-06,13,none,0,0,0.1674
SKU-005,2023-02-13,16,none,0,0,0.2089
SKU-005,2023-02-20,11,none,0,0,0.0791
SKU-005,2023-02-27,15,none,0,0,0.2173
SKU-005,2023-03-06,15,none,0,0,0.2258
SKU-005,2023-03-13,13,none,0,0,0.1846
SKU-005,2023-03-20,15,none,0,0,0.2237
SKU-005,2023-03-27,15,none,0,0,0.2304
SKU-005,2023-04-03,16,none,0,0,0.2314
SKU-005,2023-04-10,17,none,0,0,0.1874
SKU-005,2023-04-17,30,business,1,0,0.0273
SKU-005,2023-04-24,16,none,0,0,0.229
SKU-005,2023-05-01,14,none,0,0,0.2184
SKU-005,2023-05-08,14,none,0,0,0.2227
SKU-005,2023-05-15,13,none,0,0,0.1893
SKU-005,2023-05-22,16,none,0,0,0.2256
SKU-005,2023-05-29,13,none,0,0,0.197
SKU-005,2023-06-05,13,none,0,0,0.2088
SKU-005,2023-06-12,13,none,0,0,0.2026
SKU-005,2023-06-19,15,none,0,0,0.2436
SKU-005,2023-06-26,36,business,1,1,-0.0315
SKU-005,2023-07-03,16,none,0,0,0.2326
SKU-005,2023-07-10,14,none,0,0,0.2317
SKU-005,2023-07-17,13,none,0,0,0.1965
SKU-005,2023-07-24,16,none,0,0,0.2142
SKU-005,2023-07-31,15,none,0,0,0.2403
SKU-005,2023-08-07,13,none,0,0,0.1892
SKU-005,2023-08-14,15,none,0,0,0.23
SKU-005,2023-08-21,13,none,0,0,0.198
SKU-005,2023-08-28,15,none,0,0,0.2369
SKU-005,2023-09-04,15,none,0,0,0.229
SKU-005,2023-09-11,13,none,0,0,0.1999
SKU-005,2023-09-18,15,none,0,0,0.2314
SKU-005,2023-09-25,14,none,0,0,0.2277
SKU-005,2023-10-02,16,none,0,0,0.2031
SKU-005,2023-10-09,13,none,0,0,0.1797
SKU-005,2023-10-16,16,none,0,0,0.2019
SKU-005,2023-10-23,15,none,0,0,0.2195
SKU-005,2023-10-30,15,none,0,0,0.208
SKU-005,2023-11-06,20,none,0,0,0.012
SKU-005,2023-11-13,13,none,0,0,0.1628
SKU-005,2023-11-20,14,none,0,0,0.1944
SKU-005,2023-11-27,14,none,0,0,0.1891
SKU-005,2023-12-04,13,none,0,0,0.1272
SKU-005,2023-12-11,14,none,0,0,0.1598
SKU-005,2023-12-18,14,none,0,0,0.1361
SKU-005,2023-12-25,14,none,0,0,0.1139
SKU-005,2024-01-01,16,none,0,0,0.1192
SKU-005,2024-01-08,30,business,1,1,-0.0135
SKU-005,2024-01-15,15,none,0,0,0.1629
SKU-005,2024-01-22,12,none,0,0,0.0928
SKU-005,2024-01-29,16,none,0,0,0.1911
SKU-005,2024-02-05,14,none,0,0,0.1835
SKU-005,2024-02-12,17,none,0,0,0.1746
SKU-005,2024-02-19,30,business,1,0,0.0479
SKU-005,2024-02-26,91,noise,1,1,-0.0901
SKU-005,2024-03-04,15,none,0,0,0.2258
SKU-005,2024-03-11,15,none,0,0,0.2279
SKU-005,2024-03-18,16,none,0,0,0.2178
SKU-005,2024-03-25,13,none,0,0,0.1907
SKU-005,2024-04-01,13,none,0,0,0.1943
SKU-005,2024-04-08,14,none,0,0,0.2059
SKU-005,2024-04-15,15,none,0,0,0.2352
SKU-005,2024-04-22,13,none,0,0,0.1893
SKU-005,2024-04-29,15,none,0,0,0.238
SKU-005,2024-05-06,15,none,0,0,0.2385
SKU-005,2024-05-13,15,none,0,0,0.2416
SKU-005,2024-05-20,16,none,0,0,0.2256
SKU-005,2024-05-27,15,none,0,0,0.238
SKU-005,2024-06-03,14,none,0,0,0.2284
SKU-005,2024-06-10,14,none,0,0,0.2303
SKU-005,2024-06-17,70,noise,1,1,-0.0937
SKU-005,2024-06-24,15,none,0,0,0.2454
SKU-005,2024-07-01,16,none,0,0,0.2326
SKU-005,2024-07-08,14,none,0,0,0.2317
SKU-005,2024-07-15,15,none,0,0,0.2347
SKU-005,2024-07-22,17,none,0,0,0.1791
SKU-005,2024-07-29,15,none,0,0,0.2403
SKU-005,2024-08-05,15,none,0,0,0.2384
SKU-005,2024-08-12,15,none,0,0,0.23
SKU-005,2024-08-19,15,none,0,0,0.2377
SKU-005,2024-08-26,13,none,0,0,0.198
SKU-005,2024-09-02,13,none,0,0,0.1954
SKU-005,2024-09-09,13,none,0,0,0.1999
SKU-005,2024-09-16,14,none,0,0,0.2232
SKU-005,2024-09-23,14,none,0,0,0.2277
SKU-005,2024-09-30,14,none,0,0,0.2181
SKU-005,2024-10-07,15,none,0,0,0.217
SKU-005,2024-10-14,16,none,0,0,0.2019
SKU-005,2024-10-21,15,none,0,0,0.2195
SKU-005,2024-10-28,14,none,0,0,0.2033
SKU-005,2024-11-04,16,none,0,0,0.172
SKU-005,2024-11-11,14,none,0,0,0.2003
SKU-005,2024-11-18,13,none,0,0,0.1606
SKU-005,2024-11-25,17,none,0,0,0.1489
SKU-005,2024-12-02,17,none,0,0,0.1511
SKU-005,2024-12-09,14,none,0,0,0.1598
SKU-005,2024-12-16,17,none,0,0,0.0802
SKU-005,2024-12-23,15,none,0,0,0.0691
SKU-005,2024-12-30,15,none,0,0,0.1034
SKU-006,2022-02-07,22,none,0,0,0.0625
SKU-006,2022-02-14,20,none,0,0,0.0821
SKU-006,2022-02-21,20,none,0,0,0.0839
SKU-006,2022-02-28,17,none,0,0,0.13
SKU-006,2022-03-07,16,none,0,0,0.1639
SKU-006,2022-03-14,15,none,0,0,0.1577
SKU-006,2022-03-21,16,none,0,0,0.1732
SKU-006,2022-03-28,13,none,0,0,0.1053
SKU-006,2022-04-04,13,none,0,0,0.124
SKU-006,2022-04-11,14,none,0,0,0.1414
SKU-006,2022-04-18,16,none,0,0,0.1644
SKU-006,2022-04-25,15,none,0,0,0.1572
SKU-006,2022-05-02,16,none,0,0,0.1613
SKU-006,2022-05-09,14,none,0,0,0.1645
SKU-006,2022-05-16,17,none,0,0,0.1202
SKU-006,2022-05-23,12,none,0,0,0.1306
SKU-006,2022-05-30,12,none,0,0,0.1557
SKU-006,2022-06-06,10,none,0,0,0.0757
SKU-006,2022-06-13,11,none,0,0,0.1387
SKU-006,2022-06-20,12,none,0,0,0.1529
SKU-006,2022-06-27,24,business,1,1,-0.0568
SKU-006,2022-07-04,11,none,0,0,0.159
SKU-006,2022-07-11,14,none,0,0,0.1054
SKU-006,2022-07-18,12,none,0,0,0.1502
SKU-006,2022-07-25,10,none,0,0,0.0845
SKU-006,2022-08-01,12,none,0,0,0.1639
SKU-006,2022-08-08,12,none,0,0,0.151
SKU-006,2022-08-15,11,none,0,0,0.1473
SKU-006,2022-08-22,11,none,0,0,0.1561
SKU-006,2022-08-29,13,none,0,0,0.1483
SKU-006,2022-09-05,17,none,0,0,0.1197
SKU-006,2022-09-12,17,none,0,0,0.1072
SKU-006,2022-09-19,14,none,0,0,0.1503
SKU-006,2022-09-26,14,none,0,0,0.1631
SKU-006,2022-10-03,17,none,0,0,0.1095
SKU-006,2022-10-10,14,none,0,0,0.16
SKU-006,2022-10-17,15,none,0,0,0.1409
SKU-006,2022-10-24,15,none,0,0,0.1299
SKU-006,2022-10-31,13,none,0,0,0.0911
SKU-006,2022-11-07,20,none,0,0,0.114
SKU-006,2022-11-14,22,none,0,0,0.0962
SKU-006,2022-11-21,23,none,0,0,0.066
SKU-006,2022-11-28,19,none,0,0,0.1207
SKU-006,2022-12-05,19,none,0,0,0.1203
SKU-006,2022-12-12,20,none,0,0,0.1031
SKU-006,2022-12-19,20,none,0,0,0.0854
SKU-006,2022-12-26,23,none,0,0,0.0071
SKU-006,2023-01-02,18,none,0,0,0.0255
SKU-006,2023-01-09,19,none,0,0,0.0635
SKU-006,2023-01-16,20,none,0,0,0.0991
SKU-006,2023-01-23,21,none,0,0,0.0799
SKU-006,2023-01-30,22,none,0,0,0.0568
SKU-006,2023-02-06,25,none,0,1,-0.0633
SKU-006,2023-02-13,18,none,0,0,0.1097
SKU-006,2023-02-20,21,none,0,0,0.0725
SKU-006,2023-02-27,17,none,0,0,0.13
SKU-006,2023-03-06,15,none,0,0,0.1447
SKU-006,2023-03-13,16,none,0,0,0.1611
SKU-006,2023-03-20,16,none,0,0,0.1732
SKU-006,2023-03-27,16,none,0,0,0.1715
SKU-006,2023-04-03,16,none,0,0,0.1689
SKU-006,2023-04-10,17,none,0,0,0.1266
SKU-006,2023-04-17,12,none,0,0,0.0763
SKU-006,2023-04-24,13,none,0,0,0.1337
SKU-006,2023-05-01,16,none,0,0,0.1613
SKU-006,2023-05-08,14,none,0,0,0.1645
SKU-006,2023-05-15,14,none,0,0,0.1542
SKU-006,2023-05-22,14,none,0,0,0.1496
SKU-006,2023-05-29,9,none,0,0,0.0254
SKU-006,2023-06-05,11,none,0,0,0.1274
SKU-006,2023-06-12,13,none,0,0,0.1371
SKU-006,2023-06-19,10,none,0,0,0.0796
SKU-006,2023-06-26,12,none,0,0,0.1532
SKU-006,2023-07-03,9,none,0,0,0.0533
SKU-006,2023-07-10,11,none,0,0,0.1573
SKU-006,2023-07-17,11,none,0,0,0.1654
SKU-006,2023-07-24,11,none,0,0,0.1659
SKU-006,2023-07-31,12,none,0,0,0.1639
SKU-006,2023-08-07,10,none,0,0,0.1084
SKU-006,2023-08-14,13,none,0,0,0.1476
SKU-006,2023-08-21,10,none,0,0,0.0753
SKU-006,2023-08-28,11,none,0,0,0.1268
SKU-006,2023-09-04,16,none,0,0,0.0984
SKU-006,2023-09-11,15,none,0,0,0.1438
SKU-006,2023-09-18,15,none,0,0,0.1299
SKU-006,2023-09-25,12,none,0,0,0.1047
SKU-006,2023-10-02,14,none,0,0,0.1537
SKU-006,2023-10-09,13,none,0,0,0.1221
SKU-006,2023-10-16,14,none,0,0,0.1411
SKU-006,2023-10-23,16,none,0,0,0.1206
SKU-006,2023-10-30,14,none,0,0,0.1079
SKU-006,2023-11-06,20,none,0,0,0.114
SKU-006,2023-11-13,19,none,0,0,0.1094
SKU-006,2023-11-20,25,none,0,1,-0.0138
SKU-006,2023-11-27,25,none,0,1,-0.0208
SKU-006,2023-12-04,23,none,0,0,0.059
SKU-006,2023-12-11,19,none,0,0,0.114
SKU-006,2023-12-18,22,none,0,0,0.0576
SKU-006,2023-12-25,19,none,0,0,0.0631
SKU-006,2024-01-01,19,none,0,0,0.0725
SKU-006,2024-01-08,20,none,0,0,0.0656
SKU-006,2024-01-15,20,none,0,0,0.0991
SKU-006,2024-01-22,23,none,0,1,-0.0079
SKU-006,2024-01-29,21,none,0,0,0.0882
SKU-006,2024-02-05,16,none,0,0,0.0425
SKU-006,2024-02-12,18,none,0,0,0.1097
SKU-006,2024-02-19,22,none,0,0,0.0341
SKU-006,2024-02-26,15,none,0,0,0.1191
SKU-006,2024-03-04,16,none,0,0,0.1639
SKU-006,2024-03-11,14,none,0,0,0.1004
SKU-006,2024-03-18,15,none,0,0,0.1617
SKU-006,2024-03-25,15,none,0,0,0.1665
SKU-006,2024-04-01,15,none,0,0,0.1652
SKU-006,2024-04-08,16,none,0,0,0.1721
SKU-006,2024-04-15,13,none,0,0,0.1346
SKU-006,2024-04-22,18,none,0,0,0.0722
SKU-006,2024-04-29,15,none,0,0,0.1564
SKU-006,2024-05-06,17,none,0,0,0.1256
SKU-006,2024-05-13,16,none,0,0,0.1399
SKU-006,2024-05-20,15,none,0,0,0.1378
SKU-006,2024-05-27,12,none,0,0,0.1557
SKU-006,2024-06-03,12,none,0,0,0.151
SKU-006,2024-06-10,9,none,0,0,0.0503
SKU-006,2024-06-17,13,none,0,0,0.1344
SKU-006,2024-06-24,11,none,0,0,0.1499
SKU-006,2024-07-01,11,none,0,0,0.159
SKU-006,2024-07-08,9,none,0,0,0.0499
SKU-006,2024-07-15,11,none,0,0,0.1654
SKU-006,2024-07-22,11,none,0,0,0.1659
SKU-006,2024-07-29,12,none,0,0,0.1639
SKU-006,2024-08-05,10,none,0,0,0.1084
SKU-006,2024-08-12,9,none,0,0,0.017
SKU-006,2024-08-19,11,none,0,0,0.1561
SKU-006,2024-08-26,12,none,0,0,0.1413
SKU-006,2024-09-02,17,none,0,0,0.1197
SKU-006,2024-09-09,15,none,0,0,0.1438
SKU-006,2024-09-16,13,none,0,0,0.1404
SKU-006,2024-09-23,14,none,0,0,0.1631
SKU-006,2024-09-30,17,none,0,0,0.1095
SKU-006,2024-10-07,14,none,0,0,0.16
SKU-006,2024-10-14,15,none,0,0,0.1409
SKU-006,2024-10-21,13,none,0,0,0.1038
SKU-006,2024-10-28,16,none,0,0,0.1086
SKU-006,2024-11-04,21,none,0,0,0.0735
SKU-006,2024-11-11,22,none,0,0,0.0962
SKU-006,2024-11-18,19,none,0,0,0.1164
SKU-006,2024-11-25,20,none,0,0,0.1018
SKU-006,2024-12-02,18,none,0,0,0.0864
SKU-006,2024-12-09,22,none,0,0,0.0735
SKU-006,2024-12-16,18,none,0,0,0.0766
SKU-006,2024-12-23,16,none,0,0,0.007
SKU-006,2024-12-30,19,none,0,0,0.0725
SKU-007,2022-02-07,17,none,0,0,0.1393
SKU-007,2022-02-14,16,none,0,0,0.2043
SKU-007,2022-02-21,37,business,1,1,-0.0615
SKU-007,2022-02-28,16,none,0,0,0.2127
SKU-007,2022-03-07,13,none,0,0,0.1838
SKU-007,2022-03-14,16,none,0,0,0.2208
SKU-007,2022-03-21,14,none,0,0,0.2068
SKU-007,2022-03-28,16,none,0,0,0.2113
SKU-007,2022-04-04,15,none,0,0,0.2346
SKU-007,2022-04-11,15,none,0,0,0.2419
SKU-007,2022-04-18,15,none,0,0,0.2435
SKU-007,2022-04-25,18,none,0,0,0.1463
SKU-007,2022-05-02,15,none,0,0,0.243
SKU-007,2022-05-09,17,none,0,0,0.2007
SKU-007,2022-05-16,17,none,0,0,0.2077
SKU-007,2022-05-23,14,none,0,0,0.2196
SKU-007,2022-05-30,14,none,0,0,0.2189
SKU-007,2022-06-06,14,none,0,0,0.2187
SKU-007,2022-06-13,13,none,0,0,0.182
SKU-007,2022-06-20,14,none,0,0,0.2262
SKU-007,2022-06-27,17,none,0,0,0.21
SKU-007,2022-07-04,17,none,0,0,0.2127
SKU-007,2022-07-11,17,none,0,0,0.2111
SKU-007,2022-07-18,17,none,0,0,0.2075
SKU-007,2022-07-25,12,none,0,0,0.1251
SKU-007,2022-08-01,18,none,0,0,0.1573
SKU-007,2022-08-08,13,none,0,0,0.17
SKU-007,2022-08-15,11,none,0,0,0.0583
SKU-007,2022-08-22,16,none,0,0,0.2239
SKU-007,2022-08-29,14,none,0,0,0.2057
SKU-007,2022-09-05,15,none,0,0,0.2255
SKU-007,2022-09-12,16,none,0,0,0.2202
SKU-007,2022-09-19,15,none,0,0,0.2344
SKU-007,2022-09-26,12,none,0,0,0.132
SKU-007,2022-10-03,15,none,0,0,0.2275
SKU-007,2022-10-10,17,none,0,0,0.2012
SKU-007,2022-10-17,17,none,0,0,0.1987
SKU-007,2022-10-24,14,none,0,0,0.1954
SKU-007,2022-10-31,37,business,1,0,0.0
SKU-007,2022-11-07,15,none,0,0,0.2176
SKU-007,2022-11-14,16,none,0,0,0.2095
SKU-007,2022-11-21,17,none,0,0,0.1738
SKU-007,2022-11-28,15,none,0,0,0.2048
SKU-007,2022-12-05,18,none,0,0,0.0727
SKU-007,2022-12-12,15,none,0,0,0.1885
SKU-007,2022-12-19,16,none,0,0,0.1739
SKU-007,2022-12-26,14,none,0,0,0.0629
SKU-007,2023-01-02,13,none,0,0,0.0832
SKU-007,2023-01-09,15,none,0,0,0.146
SKU-007,2023-01-16,16,none,0,0,0.1533
SKU-007,2023-01-23,11,none,0,0,0.0254
SKU-007,2023-01-30,15,none,0,0,0.1988
SKU-007,2023-02-06,14,none,0,0,0.1734
SKU-007,2023-02-13,15,none,0,0,0.2104
SKU-007,2023-02-20,15,none,0,0,0.2171
SKU-007,2023-02-27,15,none,0,0,0.2166
SKU-007,2023-03-06,14,none,0,0,0.2053
SKU-007,2023-03-13,14,none,0,0,0.2083
SKU-007,2023-03-20,16,none,0,0,0.2181
SKU-007,2023-03-27,12,none,0,0,0.14
SKU-007,2023-04-03,15,none,0,0,0.2346
SKU-007,2023-04-10,15,none,0,0,0.2419
SKU-007,2023-04-17,14,none,0,0,0.2236
SKU-007,2023-04-24,15,none,0,0,0.2401
SKU-007,2023-05-01,16,none,0,0,0.2236
SKU-007,2023-05-08,15,none,0,0,0.2423
SKU-007,2023-05-15,15,none,0,0,0.2389
SKU-007,2023-05-22,15,none,0,0,0.2401
SKU-007,2023-05-29,15,none,0,0,0.2314
SKU-007,2023-06-05,13,none,0,0,0.1919
SKU-007,2023-06-12,15,none,0,0,0.2259
SKU-007,2023-06-19,14,none,0,0,0.2262
SKU-007,2023-06-26,16,none,0,0,0.2341
SKU-007,2023-07-03,15,none,0,0,0.2295
SKU-007,2023-07-10,14,none,0,0,0.2142
SKU-007,2023-07-17,15,none,0,0,0.2278
SKU-007,2023-07-24,11,none,0,0,0.0747
SKU-007,2023-07-31,15,none,0,0,0.2278
SKU-007,2023-08-07,14,none,0,0,0.2095
SKU-007,2023-08-14,15,none,0,0,0.2274
SKU-007,2023-08-21,16,none,0,0,0.2239
SKU-007,2023-08-28,15,none,0,0,0.2194
SKU-007,2023-09-04,14,none,0,0,0.2135
SKU-007,2023-09-11,15,none,0,0,0.2308
SKU-007,2023-09-18,16,none,0,0,0.2183
SKU-007,2023-09-25,13,none,0,0,0.1807
SKU-007,2023-10-02,13,none,0,0,0.1668
SKU-007,2023-10-09,14,none,0,0,0.1988
SKU-007,2023-10-16,12,none,0,0,0.1074
SKU-007,2023-10-23,15,none,0,0,0.2292
SKU-007,2023-10-30,37,business,1,0,0.0
SKU-007,2023-11-06,13,none,0,0,0.1289
SKU-007,2023-11-13,16,none,0,0,0.2095
SKU-007,2023-11-20,15,none,0,0,0.2036
SKU-007,2023-11-27,16,none,0,0,0.2002
SKU-007,2023-12-04,15,none,0,0,0.2031
SKU-007,2023-12-11,16,none,0,0,0.1774
SKU-007,2023-12-18,15,none,0,0,0.1524
SKU-007,2023-12-25,16,none,0,0,0.1358
SKU-007,2024-01-01,15,none,0,0,0.1114
SKU-007,2024-01-08,13,none,0,0,0.1122
SKU-007,2024-01-15,13,none,0,0,0.1206
SKU-007,2024-01-22,16,none,0,0,0.1627
SKU-007,2024-01-29,15,none,0,0,0.1988
SKU-007,2024-02-05,16,none,0,0,0.2006
SKU-007,2024-02-12,14,none,0,0,0.1823
SKU-007,2024-02-19,16,none,0,0,0.2132
SKU-007,2024-02-26,17,none,0,0,0.159
SKU-007,2024-03-04,13,none,0,0,0.1838
SKU-007,2024-03-11,16,none,0,0,0.2208
SKU-007,2024-03-18,130,noise,1,1,-0.1904
SKU-007,2024-03-25,12,none,0,0,0.14
SKU-007,2024-04-01,13,none,0,0,0.1848
SKU-007,2024-04-08,13,none,0,0,0.1921
SKU-007,2024-04-15,16,none,0,0,0.2246
SKU-007,2024-04-22,14,none,0,0,0.2229
SKU-007,2024-04-29,18,none,0,0,0.1553
SKU-007,2024-05-06,15,none,0,0,0.2423
SKU-007,2024-05-13,17,none,0,0,0.2077
SKU-007,2024-05-20,16,none,0,0,0.219
SKU-007,2024-05-27,21,business,1,0,0.0162
SKU-007,2024-06-03,13,none,0,0,0.1919
SKU-007,2024-06-10,17,none,0,0,0.1983
SKU-007,2024-06-17,16,none,0,0,0.2311
SKU-007,2024-06-24,16,none,0,0,0.2341
SKU-007,2024-07-01,14,none,0,0,0.2148
SKU-007,2024-07-08,15,none,0,0,0.2276
SKU-007,2024-07-15,13,none,0,0,0.1719
SKU-007,2024-07-22,16,none,0,0,0.2097
SKU-007,2024-07-29,15,none,0,0,0.2278
SKU-007,2024-08-05,18,none,0,0,0.1636
SKU-007,2024-08-12,18,none,0,0,0.1567
SKU-007,2024-08-19,17,none,0,0,0.2043
SKU-007,2024-08-26,35,business,1,1,-0.0322
SKU-007,2024-09-02,14,none,0,0,0.2135
SKU-007,2024-09-09,17,none,0,0,0.1961
SKU-007,2024-09-16,15,none,0,0,0.2344
SKU-007,2024-09-23,15,none,0,0,0.2311
SKU-007,2024-09-30,16,none,0,0,0.2185
SKU-007,2024-10-07,17,none,0,0,0.2012
SKU-007,2024-10-14,14,none,0,0,0.2019
SKU-007,2024-10-21,15,none,0,0,0.2292
SKU-007,2024-10-28,16,none,0,0,0.2142
SKU-007,2024-11-04,17,none,0,0,0.1855
SKU-007,2024-11-11,14,none,0,0,0.166
SKU-007,2024-11-18,34,business,1,1,-0.0487
SKU-007,2024-11-25,17,none,0,0,0.1587
SKU-007,2024-12-02,15,none,0,0,0.2031
SKU-007,2024-12-09,15,none,0,0,0.1885
SKU-007,2024-12-16,16,none,0,0,0.1739
SKU-007,2024-12-23,16,none,0,0,0.1358
SKU-007,2024-12-30,18,none,0,0,0.0343
SKU-008,2022-02-07,16,none,0,0,0.1257
SKU-008,2022-02-14,16,none,0,0,0.132
SKU-008,2022-02-21,14,none,0,0,0.1655
SKU-008,2022-02-28,15,none,0,0,0.1736
SKU-008,2022-03-07,16,none,0,0,0.1607
SKU-008,2022-03-14,14,none,0,0,0.181
SKU-008,2022-03-21,14,none,0,0,0.1733
SKU-008,2022-03-28,16,none,0,0,0.1799
SKU-008,2022-04-04,21,none,0,0,0.0302
SKU-008,2022-04-11,13,none,0,0,0.1366
